100,NEM12,200505231738,POWERMDP,NEMMCO
200,NEM1209167,E1,E1,E1,,09167,KWH,30,20050601
300,20050104,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,A,,,20050321164041,
300,20050105,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,A,,,20050321164041,
300,20050106,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,A,,,20050321164041,
300,20050107,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,V,,,20050321164041,
400,1,21,A,,
400,22,48,E56,77,Estimation Forecast
500,N,,20050107104500,001000.0
300,20050108,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,E56,77,Estimation Forecast,20050321000001,
300,20050109,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,E56,77,Estimation Forecast,20050321000001,
300,20050110,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,4.583,E56,77,Estimation Forecast,20050321000001,
900
